"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Library_Built"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6850847"	"PRJEB37518"	"ERR4170342"	"CIP007012"	"CIP007012"	"half"	"ds"	"ERS4578441"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP007012.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170342/ERR4170342.fastq.gz"	17839973	"f35fefc6bedb14ddc97746de1973454d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170342/ERR4170342.fastq.gz"	515893	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170342/CIP007012.TF1.12.bam"
"SAMEA6850848"	"PRJEB37518"	"ERR4170343"	"CIP008"	"CIP008"	"half"	"ds"	"ERS4578442"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP008.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170343/ERR4170343.fastq.gz"	46697082	"197011805cb6efcddb54a797ead6e045"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170343/ERR4170343.fastq.gz"	1282164	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170343/CIP008.A0101.TF1.12.bam"
"SAMEA6850849"	"PRJEB37518"	"ERR4170344"	"CIP009"	"CIP009"	"half"	"ds"	"ERS4578443"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP009.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170344/ERR4170344.fastq.gz"	28084914	"4dec669c28562fd95d87493d6af6d663"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170344/ERR4170344.fastq.gz"	772400	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170344/CIP009.A0101.TF1.12.bam"
"SAMEA6850850"	"PRJEB37518"	"ERR4170345"	"CIP010"	"CIP010"	"half"	"ds"	"ERS4578444"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP010.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170345/ERR4170345.fastq.gz"	16194987	"af23e0dd96fdc7e40e8ed8cd9e0c2ff2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170345/ERR4170345.fastq.gz"	454423	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170345/CIP010.A0101.TF1.12.bam"
"SAMEA6850851"	"PRJEB37518"	"ERR4170346"	"CIP011"	"CIP011"	"half"	"ds"	"ERS4578445"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CIP011.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170346/ERR4170346.fastq.gz"	43035812	"4a2958985ab17d7bd75c4d79c79a39f3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170346/ERR4170346.fastq.gz"	1175131	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170346/CIP011.A0101.TF1.12.bam"
"SAMEA6850852"	"PRJEB37518"	"ERR4170347"	"CUC001"	"CUC001"	"half"	"ds"	"ERS4578446"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC001.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170347/ERR4170347.fastq.gz"	2924703	"fdeb09abd33679c79db4392e6edf260b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170347/ERR4170347.fastq.gz"	95835	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170347/CUC001.A0101.TF1.1.bam"
"SAMEA6850853"	"PRJEB37518"	"ERR4170348"	"CUC002"	"CUC002"	"half"	"ds"	"ERS4578447"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC002.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170348/ERR4170348.fastq.gz"	305119476	"f771c5d0062cbc36f20d4878c2da070a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170348/ERR4170348.fastq.gz"	8818770	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170348/CUC002.A0101.TF1.1.bam"
"SAMEA6850854"	"PRJEB37518"	"ERR4170349"	"CUC003"	"CUC003"	"half"	"ds"	"ERS4578448"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC003.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170349/ERR4170349.fastq.gz"	359705340	"2725195364cbd8ef8e77d800ae9d15bb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170349/ERR4170349.fastq.gz"	10197384	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170349/CUC003.A0101.TF1.1.bam"
"SAMEA6850855"	"PRJEB37518"	"ERR4170350"	"CUC004"	"CUC004"	"half"	"ds"	"ERS4578449"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CUC004.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170350/ERR4170350.fastq.gz"	7572749	"ed25847e7dc629fe6f949a4b2a563643"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170350/ERR4170350.fastq.gz"	234771	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170350/CUC004.A0101.TF1.1.bam"
"SAMEA6850856"	"PRJEB37518"	"ERR4170351"	"ELM001"	"ELM001"	"half"	"ds"	"ERS4578450"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ELM001.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170351/ERR4170351.fastq.gz"	196098288	"f55fbec6a3c0d4f2b9ee01f6b8bf0d9f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170351/ERR4170351.fastq.gz"	5268923	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170351/ELM001.A0101.TF1.1.bam"
"SAMEA6850857"	"PRJEB37518"	"ERR4170352"	"GUY001"	"GUY001"	"half"	"ds"	"ERS4578451"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY001.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170352/ERR4170352.fastq.gz"	245435639	"7ca3056d7ac29436fb58a21dbaa489b9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170352/ERR4170352.fastq.gz"	7440439	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170352/GUY001.A0101.TF1.1.bam"
"SAMEA6850858"	"PRJEB37518"	"ERR4170353"	"GUY002"	"GUY002"	"half"	"ds"	"ERS4578452"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY002.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170353/ERR4170353.fastq.gz"	163604922	"d2a700582d4403b8e71bc60ddcc1d5d6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170353/ERR4170353.fastq.gz"	5018179	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170353/GUY002.A0101.TF1.1.bam"
"SAMEA6850859"	"PRJEB37518"	"ERR4170354"	"GUY003"	"GUY003"	"half"	"ds"	"ERS4578453"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"GUY003.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170354/ERR4170354.fastq.gz"	11620195	"11c84a6a57f01a4a3ce8d6a8b9af02c7"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170354/ERR4170354.fastq.gz"	372871	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170354/GUY003.A0101.TF1.1.bam"
"SAMEA6850860"	"PRJEB37518"	"ERR4170355"	"LAV001"	"LAV001"	"half"	"ds"	"ERS4578454"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV001.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170355/ERR4170355.fastq.gz"	148436272	"9196d071a7a225e69df914ecfebf3bdc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170355/ERR4170355.fastq.gz"	4247340	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170355/LAV001.A0101.TF1.12.bam"
"SAMEA6850861"	"PRJEB37518"	"ERR4170356"	"LAV002"	"LAV002"	"half"	"ds"	"ERS4578455"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV002.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170356/ERR4170356.fastq.gz"	309634610	"7f5b143c839b543a1a0d352f4dd08f6b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170356/ERR4170356.fastq.gz"	9653356	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170356/LAV002.A0101.TF1.12.bam"
"SAMEA6850862"	"PRJEB37518"	"ERR4170357"	"LAV003"	"LAV003"	"half"	"ds"	"ERS4578456"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV003.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170357/ERR4170357.fastq.gz"	177548710	"18177da57344c5bd0becc3d57a7c07a2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170357/ERR4170357.fastq.gz"	5307686	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170357/LAV003.A0101.TF1.12.bam"
"SAMEA6850863"	"PRJEB37518"	"ERR4170358"	"LAV004"	"LAV004"	"half"	"ds"	"ERS4578457"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV004.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170358/ERR4170358.fastq.gz"	108436700	"c4b8b66813507b1ffe8ca8fb44f3aba0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170358/ERR4170358.fastq.gz"	3209676	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170358/LAV004.A0101.TF1.12.bam"
"SAMEA6850864"	"PRJEB37518"	"ERR4170359"	"LAV005"	"LAV005"	"half"	"ds"	"ERS4578458"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV005.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170359/ERR4170359.fastq.gz"	118961925	"46f4c3386dd9fd4d17d4ac216ac910b7"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170359/ERR4170359.fastq.gz"	3529476	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170359/LAV005.A0101.TF1.12.bam"
"SAMEA6850865"	"PRJEB37518"	"ERR4170360"	"LAV006"	"LAV006"	"half"	"ds"	"ERS4578459"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV006.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170360/ERR4170360.fastq.gz"	122449947	"acff1dd14bd87c7f5f34dd9c6971e5bf"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170360/ERR4170360.fastq.gz"	3539031	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170360/LAV006.A0101.TF1.12.bam"
"SAMEA6850866"	"PRJEB37518"	"ERR4170361"	"LAV007"	"LAV007"	"half"	"ds"	"ERS4578460"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV007.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170361/ERR4170361.fastq.gz"	80940650	"347205a695e077ce3f29e9b381d9c742"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170361/ERR4170361.fastq.gz"	2270546	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170361/LAV007.A0101.TF1.12.bam"
"SAMEA6850867"	"PRJEB37518"	"ERR4170362"	"LAV008"	"LAV008"	"half"	"ds"	"ERS4578461"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV008.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170362/ERR4170362.fastq.gz"	32295795	"903e7ff1817bce1c6882036aa37f5b94"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170362/ERR4170362.fastq.gz"	902612	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170362/LAV008.A0101.TF1.12.bam"
"SAMEA6850868"	"PRJEB37518"	"ERR4170363"	"LAV009"	"LAV009"	"half"	"ds"	"ERS4578462"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV009.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170363/ERR4170363.fastq.gz"	10356554	"b94b1fa0ef21af16542ecd888c07d228"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170363/ERR4170363.fastq.gz"	321433	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170363/LAV009.A0101.TF1.12.bam"
"SAMEA6850869"	"PRJEB37518"	"ERR4170364"	"LAV010"	"LAV010"	"half"	"ds"	"ERS4578463"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV010.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170364/ERR4170364.fastq.gz"	80626022	"3c87eb2e508b3cf6e77f097f81f2b76f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170364/ERR4170364.fastq.gz"	2271056	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170364/LAV010.A0101.TF1.12.bam"
"SAMEA6850870"	"PRJEB37518"	"ERR4170365"	"LAV011"	"LAV011"	"half"	"ds"	"ERS4578464"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV011.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170365/ERR4170365.fastq.gz"	16279581	"f85e0063753ff25b538db4b6b2322341"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170365/ERR4170365.fastq.gz"	468086	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170365/LAV011.A0101.TF1.12.bam"
"SAMEA6850871"	"PRJEB37518"	"ERR4170366"	"LAV012"	"LAV012"	"half"	"ds"	"ERS4578465"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LAV012.A0101.TF1.1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170366/ERR4170366.fastq.gz"	7848041	"f7b51f189a7a9d1d75e08e8b35f52854"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170366/ERR4170366.fastq.gz"	236322	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170366/LAV012.A0101.TF1.12.bam"
"SAMEA6850872"	"PRJEB37518"	"ERR4170367"	"LOI001"	"LOI001"	"half"	"ds"	"ERS4578466"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"LOI001.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170367/ERR4170367.fastq.gz"	12718338	"5677185ab8f01f2d34f168646e41113f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170367/ERR4170367.fastq.gz"	351552	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170367/LOI001.A0101.TF1.12.bam"
"SAMEA6850873"	"PRJEB37518"	"ERR4170368"	"MTO001"	"MTO001"	"half"	"ds"	"ERS4578467"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"MTO001.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170368/ERR4170368.fastq.gz"	94895096	"b57e772ee4b381888744d60b4811c6b4"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170368/ERR4170368.fastq.gz"	2602210	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170368/MTO001.A0101.TF1.1.bam"
"SAMEA6850874"	"PRJEB37518"	"ERR4170369"	"PCA001"	"PCA001"	"half"	"ds"	"ERS4578468"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA001.A0101.TF1.1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170369/ERR4170369.fastq.gz"	12788904	"3df65822481085c5683c59cc324fe8fe"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170369/ERR4170369.fastq.gz"	371917	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170369/PCA001.A0101.TF1.12.bam"
"SAMEA6850875"	"PRJEB37518"	"ERR4170370"	"PCA002"	"PCA002"	"half"	"ds"	"ERS4578469"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA002.A0101.TF1.1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170370/ERR4170370.fastq.gz"	77768616	"eec98dd074536de3e1ffd8c9c6cd1855"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170370/ERR4170370.fastq.gz"	2236148	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170370/PCA002.A0101.TF1.12.bam"
"SAMEA6850876"	"PRJEB37518"	"ERR4170371"	"PCA006"	"PCA006"	"half"	"ds"	"ERS4578470"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA006.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170371/ERR4170371.fastq.gz"	19191651	"88576b7d0711363b6525df325e5e611a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170371/ERR4170371.fastq.gz"	540685	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170371/PCA006.A0101.TF1.1.bam"
"SAMEA6850877"	"PRJEB37518"	"ERR4170372"	"PCA009"	"PCA009"	"half"	"ds"	"ERS4578471"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA009.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170372/ERR4170372.fastq.gz"	26673158	"d2d5870ca049a867de2b2cd3fd0a45a1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170372/ERR4170372.fastq.gz"	781339	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170372/PCA009.A0101.TF1.1.bam"
"SAMEA6850878"	"PRJEB37518"	"ERR4170373"	"PCA010"	"PCA010"	"half"	"ds"	"ERS4578472"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA010.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170373/ERR4170373.fastq.gz"	3294912	"62fc58c6941a15cf68cfa29f68e4e1d9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170373/ERR4170373.fastq.gz"	90485	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170373/PCA010.A0101.TF1.1.bam"
"SAMEA6850879"	"PRJEB37518"	"ERR4170374"	"PCV001"	"PCV001"	"half"	"ds"	"ERS4578473"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV001.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170374/ERR4170374.fastq.gz"	61319696	"e07b31b990bb2df78898b00f74b3b7f4"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170374/ERR4170374.fastq.gz"	1684492	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170374/PCV001.A0101.TF1.12.bam"
"SAMEA6850880"	"PRJEB37518"	"ERR4170375"	"PCV002"	"PCV002"	"half"	"ds"	"ERS4578474"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV002.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170375/ERR4170375.fastq.gz"	95211759	"d348c51464a4f23fb5e41ac1017f69a0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170375/ERR4170375.fastq.gz"	2694546	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170375/PCV002.A0101.TF1.12.bam"
"SAMEA6850881"	"PRJEB37518"	"ERR4170376"	"PCV003"	"PCV003"	"half"	"ds"	"ERS4578475"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV003.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170376/ERR4170376.fastq.gz"	63623998	"5691232e01ee9c01b413bd26d01c9124"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170376/ERR4170376.fastq.gz"	1785447	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170376/PCV003.A0101.TF1.12.bam"
"SAMEA6850882"	"PRJEB37518"	"ERR4170377"	"PCV004"	"PCV004"	"half"	"ds"	"ERS4578476"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV004.A0101.TF1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170377/ERR4170377.fastq.gz"	18267759	"0641e6de6860a88d24000332dfbd7da7"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170377/ERR4170377.fastq.gz"	511416	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170377/PCV004.A0101.TF1.12.bam"
"SAMEA6850883"	"PRJEB37518"	"ERR4170378"	"PDI003"	"PDI003"	"half"	"ds"	"ERS4578477"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI003.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170378/ERR4170378.fastq.gz"	18274135	"46238095d0a564072798682647644a03"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170378/ERR4170378.fastq.gz"	521033	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170378/PDI003.A0101.TF1.1.bam"
"SAMEA6850884"	"PRJEB37518"	"ERR4170379"	"PDI006"	"PDI006"	"half"	"ds"	"ERS4578478"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI006.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170379/ERR4170379.fastq.gz"	17627927	"a266069df67c0e496a62c5c0b5b7f98e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170379/ERR4170379.fastq.gz"	531613	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170379/PDI006.A0101.TF1.1.bam"
"SAMEA6850885"	"PRJEB37518"	"ERR4170380"	"PDI008"	"PDI008"	"half"	"ds"	"ERS4578479"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI008.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170380/ERR4170380.fastq.gz"	141860837	"b43bd1b10ccfe79d98b1f72e1ca6de36"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170380/ERR4170380.fastq.gz"	4036953	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170380/PDI008.A0101.TF1.1.bam"
